,Temp_Avg_C,Temp_Max_C,Temp_Min_C,Humidity_%,WindSpeed_ms,Solar_MJm2day,Rainfall_mm,ET0_mm_day,es_kPa,ea_kPa,VPD_kPa,Rn_MJm2day,Ra_MJm2day,Month
2023-10-18,25.59,33.82,19.09,24.26,2.68,19.38,0.0,7.023879226847436,3.737971184594241,0.9068318093825629,2.831139375211678,10.46524767634969,37.57335860048082,10
2023-10-19,25.95,33.91,18.73,27.2,4.04,18.22,0.0,8.092552242695177,3.726656908706774,1.0136506791682427,2.7130062295385313,10.162481699454874,37.558711752057846,10
2023-10-20,22.98,28.84,16.94,31.96,4.13,19.26,0.0,7.085615397225878,2.9495811554298226,0.9426861372753713,2.0068950181544514,10.676991684795052,37.54280293610488,10
2023-10-21,21.12,27.13,17.33,36.91,4.16,19.0,0.0,6.679393025663333,2.7856241394568455,1.0281738698735217,1.7574502695833238,10.724313265188252,37.52567741900008,10
2023-10-22,21.79,29.76,14.45,37.28,4.8,19.12,0.0,7.2100637238063205,2.915447140441468,1.0868786939565793,1.8285684464848888,10.849553033837608,37.507381804412645,10
2023-10-23,23.48,30.95,17.89,44.38,3.23,14.15,1.4,5.597368971259615,3.264788304452851,1.4489130495161755,1.8158752549366757,8.8845650795558,37.487963965785795,10
2023-10-24,22.77,27.11,18.98,49.12,2.21,14.91,0.03,4.473277017275661,2.891533277030555,1.4203211456774085,1.4712121313531463,9.258607606723865,37.46747297726904,10
2023-10-25,22.3,29.81,15.47,32.99,1.55,19.5,0.0,5.024487998255163,2.9773403416694144,0.9822245787167398,1.9951157629526746,10.826908153344917,37.44595904320888,10
2023-10-26,21.53,30.47,13.63,25.67,2.03,19.29,0.0,5.700244220789101,2.959711339565076,0.7597579008663551,2.1999534386987207,10.422145725974556,37.423473426308526,10
2023-10-27,22.33,31.58,14.34,25.29,2.05,18.73,0.0,5.814561821978566,3.1386514480503465,0.7937649512119327,2.3448864968384138,10.197847282316612,37.40006837456828,10
2023-10-28,23.98,31.94,18.09,28.48,3.19,17.67,0.0,6.9331935179425015,3.407187960589776,0.9703671311759683,2.436820829413808,9.918295326043149,37.37579704711972,10
2023-10-29,23.51,31.57,17.91,30.08,3.91,17.67,0.0,7.452224760512369,3.3463950311593385,1.0065956253727288,2.33979940578661,9.974300099583138,37.35071343906614,10
2023-10-30,22.68,30.86,17.06,30.11,3.35,14.49,0.0,6.531376006753076,3.2010090217381544,0.9638238164453582,2.2371852052927963,8.651019827447321,37.324872305443975,10
2023-10-31,23.53,32.74,16.68,29.5,1.99,16.96,0.0,5.624980909161412,3.4280165261060027,1.0112648752012707,2.416751650904732,9.676497331938394,37.298329084417986,10
2023-11-01,24.3,33.74,16.92,23.04,1.85,17.08,0.0,5.753752454648735,3.5853325495702717,0.8260606194209906,2.759271930149281,9.456089414647266,37.27113981982486,11
2023-11-02,24.03,33.75,16.53,23.92,2.89,17.86,0.0,7.070673569904555,3.5632124554036544,0.8523204193325542,2.7108920360711,9.796693089734816,37.24336108317805,11
2023-11-03,22.56,31.43,15.44,28.1,2.19,18.28,0.0,5.847030285633873,3.1790039520960014,0.8933001105389765,2.2857038415570248,10.108715931502395,37.21504989524708,11
2023-11-04,20.55,28.56,13.73,38.36,3.22,17.69,0.0,5.838354992106943,2.7378765512627643,1.0502494450643964,1.6876271061983679,10.178801205013048,37.18626364732338,11
2023-11-05,21.69,31.05,15.53,30.52,2.54,17.54,0.0,6.048566980866924,3.13490502851179,0.9567730147017982,2.178132013809992,9.891924945838676,37.15706002228376,11
2023-11-06,21.3,29.88,15.98,29.9,2.34,16.11,0.0,5.617600825996259,3.0149563822761256,0.9014719583005615,2.113484423975564,9.257639296762816,37.127496915561764,11
2023-11-07,18.5,25.43,13.12,41.35,4.61,15.79,0.0,5.8632582249262875,2.379697254653242,0.9840048147991155,1.3956924398541264,9.355437387518695,37.09763235613544,11
2023-11-08,17.89,24.41,12.72,38.75,5.69,14.91,0.0,6.272990849102641,2.264349762425778,0.8774355329399889,1.386914229485789,8.900333404376696,37.067524427638816,11
2023-11-09,18.25,25.81,12.71,41.47,3.32,15.66,0.0,5.2138053412683005,2.3967317169495566,0.9939246430189811,1.4028070739305756,9.29982821496785,37.037231189702595,11
2023-11-10,18.83,25.79,12.82,39.54,2.01,15.55,0.0,4.410592318248133,2.400081343646791,0.9489921632779411,1.4510891803688502,9.202974154356662,37.006810599627826,11
2023-11-11,20.04,27.69,13.36,46.73,1.59,16.7,0.0,4.192947342415625,2.6228223914538695,1.2256449035263932,1.3971774879274763,9.928764540054226,36.97632043449409,11
2023-11-12,20.8,29.32,13.56,39.67,1.47,16.97,0.0,4.419765701657982,2.816939257946637,1.117479803627431,1.699459454319206,9.890758707565118,36.94581821380205,11
2023-11-13,20.82,29.5,13.66,30.43,1.51,16.02,0.0,4.58352621554329,2.843279128858096,0.8652098389115187,1.9780692899465775,9.201086098564836,36.9153611227477,11
2023-11-14,19.91,27.64,13.23,26.87,1.3,16.47,0.0,4.317649390037348,2.6109358918534817,0.7015584741410306,1.9093774177124512,9.230481014461006,36.88500593622323,11
2023-11-15,19.64,27.81,13.69,30.07,1.33,16.4,0.0,4.320667196452857,2.6525210120177327,0.7976130683137322,1.8549079437040006,9.304142643368756,36.854808943637366,11
2023-11-16,18.41,26.51,11.56,28.2,1.7,16.42,0.0,4.573034687147608,2.4132536147115635,0.6805375193486608,1.7327160953629028,9.238136011494827,36.82482587464517,11
2023-11-17,18.12,26.48,11.09,24.89,2.16,16.33,0.0,5.0850321458505885,2.3892974409758527,0.5946961330588898,1.794601307916963,9.095816746029579,36.795111825874926,11
2023-11-18,17.38,25.66,10.67,28.22,1.76,16.23,0.0,4.519867128122013,2.289331547706964,0.6460493627629053,1.6432821849440589,9.149840946111901,36.76572118873686,11
2023-11-19,15.94,24.16,10.26,31.12,2.46,16.1,0.0,4.86830670628703,2.1311078023830685,0.663200748101611,1.4679070542814574,9.160409523377991,36.73670757839612,11
2023-11-20,15.83,23.71,8.7,29.07,1.76,15.98,0.0,4.243185186762456,2.0286851956255307,0.5897387863683418,1.438946409257189,9.059531543016249,36.7081237639892,11
2023-11-21,16.69,27.06,9.38,25.28,2.48,14.05,0.0,5.248178943930953,2.377888500237977,0.6011302128601606,1.7767582873778163,8.237288285948898,36.6800216001607,11
2023-11-22,14.45,20.51,9.63,49.73,3.41,15.72,0.0,4.172707556754411,1.8054876648710567,0.8978690157403765,0.9076186491306802,9.339229983611984,36.652451959994096,11
2023-11-23,11.56,17.43,7.38,42.4,3.73,15.8,0.0,4.206781266080732,1.509734636171105,0.6401274857365485,0.8696071504345565,9.204922741364808,36.62546466940789,11
2023-11-24,11.45,19.12,4.8,40.6,2.36,16.08,0.0,3.7903190226531227,1.5370526596583947,0.6240433798213083,0.9130092798370864,9.31202493229684,36.59910844308503,11
2023-11-25,11.33,17.38,5.64,28.51,1.38,13.17,0.0,3.1594455761208096,1.4484725843738273,0.4129595338049782,1.035513050568849,7.929047516202251,36.5734308220014,11
2023-11-26,12.83,18.84,8.45,29.03,1.27,12.87,0.0,3.215266347347152,1.6408245620117503,0.4763313703520111,1.1644931916597392,7.8045363630576485,36.54847811261593,11
2023-11-27,12.66,20.0,5.72,28.85,1.28,15.64,0.0,3.456306765881372,1.6277088699259763,0.46959400897364423,1.158114860952332,8.89110070146934,36.52429532778222,11
2023-11-28,11.97,18.22,6.36,27.86,1.44,12.03,0.0,3.1966521204267435,1.5256933031026245,0.4250581542443912,1.1006351488582333,7.467821390763889,36.500926129438966,11
2023-11-29,12.84,22.32,6.21,25.58,1.47,15.29,0.0,3.8422567865620696,1.8223666164288876,0.4661613804825094,1.3562052359463783,8.680430417485933,36.47841277313357,11
2023-11-30,13.53,23.31,7.42,27.3,2.48,14.64,0.0,4.7392078308741885,1.9468347092669243,0.5314858756298704,1.4153488336370539,8.46347669212468,36.456796054431024,11
2023-12-01,12.51,18.47,8.37,26.01,2.71,9.11,0.0,4.035246596916003,1.6129414999268619,0.41952608413097675,1.1934154157958852,6.326640737870633,36.43611525725681,12
2023-12-02,13.71,21.11,9.08,37.79,2.14,14.04,0.0,3.915009903877862,1.8290694482942618,0.6912053445104015,1.1378641037838602,8.39644406244676,36.416408104221205,12
2023-12-03,11.78,18.34,7.39,48.38,3.05,14.87,0.0,3.7402337526499645,1.5687674172180948,0.7589696764501143,0.8097977407679805,8.882828418000727,36.39771070896845,12
2023-12-04,11.29,18.77,5.54,37.72,1.64,14.23,0.0,3.3208556458068257,1.5359020415253566,0.5793422500633645,0.9565597914619921,8.46240508540286,36.38005753059296,12
2023-12-05,13.64,20.36,8.39,37.94,1.89,10.3,0.0,3.3330210770341058,1.7462497114342224,0.6625271405181439,1.0837225709160785,6.861026361601342,36.36348133016183,12
2023-12-06,14.83,22.66,8.24,48.12,2.12,14.49,0.0,3.7012585685607386,1.9213046812714416,0.9245318126278176,0.996772868643624,8.766923856954989,36.34801312938058,12
2023-12-07,15.02,22.68,9.22,56.83,1.8,12.82,0.0,3.1548205417847965,1.960376763541769,1.1140821147207873,0.8462946488209817,8.14410541097022,36.333682171436784,12
2023-12-08,16.49,24.65,11.47,49.2,1.96,13.87,0.0,3.77530381220612,2.228313259263272,1.09633012355753,1.1319831357057422,8.546729069653495,36.320515884054544,12
2023-12-09,15.23,22.76,9.94,56.29,3.23,11.75,0.0,3.675986646246049,1.9959734540103815,1.1235334572624436,0.8724399967479379,7.652050507406217,36.308539844789685,12
2023-12-10,12.89,19.35,8.27,50.23,2.26,14.22,0.0,3.4299348554162012,1.6692457324034824,0.8384621313862691,0.8307836010172133,8.627734477042726,36.29777774859446,12
2023-12-11,13.89,21.37,7.04,39.37,0.94,14.43,0.0,3.0377767085741634,1.7743528362394536,0.6985627116274729,1.0757901246119808,8.57332714869737,36.2882513776778,12
2023-12-12,13.66,19.91,8.33,38.02,1.44,11.85,0.0,3.1281721381635608,1.711202740944591,0.6505992821071336,1.0606034588374573,7.482216500478064,36.2799805736856,12
2023-12-13,12.78,21.83,5.89,37.7,2.23,14.44,0.0,3.957624241352921,1.7723354845215418,0.6681704776646212,1.1041650068569204,8.555970269232297,36.272983212223366,12
2023-12-14,11.77,18.4,7.0,47.69,3.03,14.17,0.0,3.689763810209294,1.5591666161722162,0.7435665592525299,0.8156000569196863,8.557033558634437,36.26727517974205,12
2023-12-15,8.58,14.85,4.68,44.39,3.62,14.82,0.0,3.632044483297548,1.270981840132048,0.5641888388346161,0.7067930012974319,8.76324962327291,36.262870352805606,12
2023-12-16,8.34,14.72,4.17,51.77,4.56,14.65,0.0,3.492528415183351,1.2489450383952707,0.6465788463772317,0.602366192018039,8.78465583262656,36.25978057975737,12
2023-12-17,7.75,13.79,3.96,57.6,4.29,13.11,0.0,3.0024672451920074,1.1939617822230248,0.6877219865604624,0.5062397956625625,8.169924546941724,36.25801566480068,12
2023-12-18,7.49,14.57,2.12,57.24,3.18,14.16,0.0,2.8742965558245874,1.185214736088288,0.6784169149369361,0.506797821151352,8.63573542100405,36.25758335450719,12
2023-12-19,8.55,15.41,3.61,64.48,3.38,13.79,0.02,2.735722616589087,1.2710453574688023,0.8195700464958838,0.4514753109729185,8.5495039409239,36.25848932676487,12
2023-12-20,9.7,17.88,2.59,48.88,2.17,14.78,0.0,3.1794630295808215,1.392232577579105,0.6805232839206665,0.7117092936584384,8.839270902283985,36.26073718217599,12
2023-12-21,10.26,17.68,3.69,52.23,2.1,14.5,0.0,3.0606471970887936,1.4092554856338324,0.7360541401465507,0.6732013454872817,8.75639201991946,36.264328437913804,12
2023-12-22,10.1,16.75,3.45,55.7,1.63,14.34,0.0,2.747030258199636,1.344776571822508,0.749040550505137,0.595736021317371,8.718881454720897,36.269262524044905,12
2023-12-23,10.16,17.64,3.19,41.62,1.07,14.64,0.0,2.8109295509405285,1.3928877320544517,0.5797198740810627,0.813167857973389,8.677122054280423,36.27553678232278,12
2023-12-24,10.36,18.25,2.93,29.18,1.29,14.48,0.0,3.1606183725404216,1.4253337046251184,0.4159123750096096,1.0094213296155088,8.426471558194937,36.283146467456405,12
2023-12-25,11.01,18.31,3.05,24.11,1.34,11.07,0.0,3.0203503360044595,1.4325121593964354,0.3453786816304805,1.087133477765955,7.052654195257643,36.292084750855935,12
2023-12-26,10.31,17.8,5.19,38.35,1.95,12.66,0.0,3.2771285927135962,1.4610622500734225,0.5603173729031575,0.900744877170265,7.816648397787411,36.30234272685643,12
2023-12-27,10.78,17.74,6.1,64.92,2.34,12.67,0.0,2.6782423171377716,1.48604545806516,0.9647407113759019,0.5213047466892582,8.081914328920945,36.31390942141808,12
2023-12-28,9.95,17.54,5.33,71.11,3.42,14.13,0.0,2.702329141016766,1.4488263639286614,1.030260427389671,0.41856593653899044,8.811570979754274,36.32677180330064,12
2023-12-29,12.41,19.77,5.67,47.02,1.5,13.95,0.0,3.0854546332472053,1.6095777042698873,0.756823436547701,0.8527542677221863,8.480609675706132,36.34091479770714,12
2023-12-30,13.21,20.12,5.73,37.05,1.26,14.09,0.0,3.171266350855056,1.6367402061604177,0.6064122463824347,1.030327959777983,8.400180443983578,36.35632130239121,12
2023-12-31,12.48,20.39,5.13,31.24,1.32,14.43,0.0,3.348230875522065,1.637795138699447,0.5116472013297072,1.1261479373697396,8.44704084678794,36.372972206219295,12
2024-01-01,12.47,19.71,5.97,30.81,1.19,13.82,0.0,3.1796708529732056,1.6149009375337555,0.49755097885415006,1.1173499586796054,8.194447534868559,36.39084641017862,1
2024-01-02,12.15,19.26,5.69,44.49,1.71,14.45,0.0,3.2636121574683505,1.574259606773818,0.7003880990536716,0.8738715077201463,8.66169410641437,36.40992085081852,1
2024-01-03,12.8,20.97,5.25,35.19,1.45,14.26,0.0,3.3992067023095203,1.6850387983795432,0.5929651531497613,1.092073645229782,8.458373093228186,36.430170526111844,1
2024-01-04,12.83,20.91,7.11,29.39,1.54,13.91,0.0,3.615715660016959,1.7413704336083486,0.5117887704374937,1.229581663170855,8.212380228239965,36.451568523720304,1
2024-01-05,12.35,21.25,5.09,37.07,2.92,14.62,0.0,4.302205378813215,1.7016298704856063,0.6307941929890143,1.070835677496592,8.64622300676184,36.474086051646275,1
2024-01-06,10.21,14.85,5.86,48.25,2.11,13.69,0.0,2.9969651401948068,1.307515800310647,0.6308763736498872,0.6766394266607598,8.363361551432652,36.49769247125058,1
2024-01-07,9.67,17.11,2.96,40.67,1.36,15.02,0.0,2.986634235728818,1.3534481268163445,0.5504473531762073,0.8030007736401372,8.854399033288258,36.52235533261454,1
2024-01-08,10.54,19.7,3.88,28.43,1.67,15.01,0.0,3.6446668124689463,1.5508130562048026,0.44089615187902537,1.1099169043257773,8.655767980528594,36.54804041222116,1
2024-01-09,10.32,19.5,4.55,23.7,1.7,13.78,0.0,3.6954203433971196,1.556083251306491,0.3687917305596384,1.1872915207468526,8.095239435168871,36.574711752928934,1
2024-01-10,10.48,19.12,4.16,25.67,1.53,14.4,0.0,3.511931068397839,1.518181574980612,0.38971721029752315,1.1284643646830887,8.373347658000872,36.60233170620861,1
2024-01-11,11.04,20.18,4.13,28.87,1.62,14.81,0.0,3.6291934679357567,1.5925976845627492,0.4597829515332657,1.1328147330294835,8.598350264306978,36.630860976610954,1
2024-01-12,11.62,20.87,4.91,28.48,1.67,15.18,0.0,3.7881651569932977,1.6670306405063464,0.4747703264162075,1.1922603140901389,8.736229960187504,36.66025866843112,1
2024-01-13,10.52,18.56,3.89,49.75,1.79,14.91,0.0,3.117496622350867,1.4723899742325377,0.7325140121806875,0.7398759620518502,8.969447464353829,36.69048233453207,1
2024-01-14,11.48,18.43,4.58,44.18,1.42,13.2,0.0,2.933647446247528,1.483761342278352,0.6555257610185758,0.8282355812597761,8.165204033764118,36.72148802728725,1
2024-01-15,11.3,19.58,5.46,25.96,2.16,14.0,0.0,4.033087585199358,1.5894475790930205,0.4126205915325481,1.1768269875604724,8.238007140731183,36.75323035159948,1
2024-01-16,13.24,21.62,7.4,21.42,1.66,11.74,0.0,3.8096865582216792,1.8065102702569091,0.38695449988902997,1.4195557703678792,7.308947201045156,36.785662519950414,1
2024-01-17,14.41,22.86,9.03,19.4,2.63,12.95,0.0,5.032334505790922,1.9680624734401109,0.38180411984738144,1.5862583535927295,7.710335533573594,36.818736409431686,1
2024-01-18,14.44,23.79,7.69,15.36,2.38,14.66,0.0,5.1305175078955445,1.9984204564330703,0.30695738210811957,1.6914630743249508,8.231940798015614,36.85240262070613,1
2024-01-19,14.19,22.08,8.69,14.97,2.39,9.01,0.0,4.580965988692715,1.8905443459480566,0.2830144885884241,1.6075298573596326,6.274043038140179,36.886610538843996,1
2024-01-20,12.75,18.97,9.03,41.37,2.54,10.28,0.0,3.5479959807827606,1.6718366641259328,0.6916388279488983,0.9801978361770345,6.9260899572397765,36.921308395976546,1
2024-01-21,11.67,19.2,6.57,51.73,2.74,15.65,0.0,3.6236605971413574,1.5988100033220873,0.8270644147185158,0.7717455886035716,9.362802563145053,36.95644333570561,1
2024-01-22,9.94,17.56,5.06,53.76,3.09,16.5,0.0,3.5195241854848147,1.4417727533944815,0.7750970322248733,0.6666757211696083,9.752836360995543,36.99196147920485,1
2024-01-23,7.93,15.61,3.09,42.71,3.35,16.62,0.0,3.7501600631435115,1.2680517983334816,0.54158492306823,0.7264668752652516,9.621497958972627,37.02780799294539,1
2024-01-24,10.31,20.43,2.95,34.61,2.35,16.4,0.0,4.085797021915159,1.5781664161817295,0.5462033966404966,1.0319630195412328,9.427605000165682,37.0639271579748,1
2024-01-25,10.67,18.37,5.16,43.11,2.7,16.62,0.0,3.86340145801472,1.497299962554797,0.6454860138573729,0.851813948697424,9.652861510373604,37.100262440675635,1
2024-01-26,12.17,21.95,5.95,37.87,2.91,17.05,0.0,4.605267478576492,1.7838808436355658,0.6755556754847887,1.108325168150777,9.773385189765824,37.1367565649263,1
2024-01-27,11.81,20.76,5.84,36.53,2.6,17.25,0.0,4.364462416588735,1.6876895696560614,0.6165129997953592,1.071176569860702,9.818494604907896,37.173351585583696,1
2024-01-28,11.86,20.91,5.2,31.92,2.48,17.33,0.0,4.448315466124642,1.67892716165819,0.5359135500012944,1.1430136116568956,9.755708840650495,37.20998896320428,1
2024-01-29,12.09,21.05,5.91,33.31,2.74,16.91,0.0,4.567441539225105,1.7119763184232015,0.5702593116667685,1.141717006756433,9.619615520628479,37.24660963991664,1
2024-01-30,11.27,18.86,5.92,51.08,3.33,15.99,0.0,3.8162515446908962,1.5541085004075321,0.7938386220081675,0.7602698783993647,9.544339511688932,37.28315411635571,1
2024-01-31,10.12,16.81,5.36,53.23,3.95,17.1,0.0,3.742737843403569,1.4044983205310062,0.7476144560186546,0.6568838645123516,10.047542286234933,37.31956252956598,1
2024-02-01,9.19,17.04,3.46,37.63,2.89,17.54,0.0,4.000442015434938,1.362755548156563,0.5128049127713147,0.8499506353852483,9.977138207960653,37.35577473177777,2
2024-02-02,11.31,19.73,2.06,28.92,1.51,17.71,0.0,3.7122135698898235,1.5040806858208158,0.43498013433937993,1.0691005514814358,9.89308268296998,37.391730369957855,2
2024-02-03,9.94,17.88,3.03,35.65,2.18,17.84,0.0,3.831946261843545,1.4039243004705841,0.5004990131177632,0.9034252873528209,10.08301390844025,37.42736896603312,2
2024-02-04,8.5,15.81,3.14,56.05,2.69,17.24,0.0,3.1914831283321257,1.2808328217398375,0.7179067965851789,0.5629260251546586,10.165874314693786,37.46262999768319,2
2024-02-05,8.3,15.85,1.95,44.52,2.1,16.72,0.0,3.271184469320614,1.2520295361762248,0.5574035495056553,0.6946259866705695,9.773955898733481,37.49745297959524,2
2024-02-06,11.0,18.24,3.42,35.85,1.35,17.49,0.0,3.4019322486201427,1.4379976155501446,0.5155221451747269,0.9224754703754177,9.958296030628235,37.531777545072224,2
2024-02-07,12.36,21.17,4.09,27.72,1.41,18.31,0.0,3.888141195871895,1.6657605411029144,0.46174882199372785,1.2040117191091866,10.115516001755694,37.56554352788336,2
2024-02-08,12.71,21.59,5.87,23.1,2.32,17.91,0.0,4.77384353102287,1.752651114806669,0.4048624075203406,1.3477887072863284,9.809956591878668,37.598691044243225,2
2024-02-09,14.97,22.95,7.63,18.4,5.12,10.45,0.04,6.5382825749647155,1.9234928748841045,0.35392268897867524,1.5695701859054292,6.898075477938641,37.63116057480483,2
2024-02-10,16.94,23.72,10.66,26.26,2.64,18.72,0.0,5.356430328128822,2.108737313364566,0.553754418489535,1.5549828948750308,10.19958922777558,37.6628930465494,2
2024-02-11,15.36,23.52,8.6,42.72,2.31,18.49,0.0,4.479977491812479,2.008212737500237,0.8579084814601012,1.150304256040136,10.61448569918499,37.69382991445472,2
2024-02-12,17.27,26.92,9.38,39.33,2.02,18.52,0.0,4.762118061883255,2.363254144507604,0.9294678550348406,1.4337862894727635,10.615347106855154,37.72391324282238,2
